provider_id,provider_name,service_category,region,payer,total_claims,total_billed,total_allowed,total_paid,medicare_benchmark_total,paid_to_billed_rate,allowed_to_billed_rate,benchmark_variance_amount,benchmark_variance_pct,benchmark_flag
PRV019,Provider Group 19,Outpatient,West,Exchange,9,20152.57,12423.230000000001,11203.49,11426.09,0.5559335608311992,0.6164588437107525,997.1400000000012,0.08726869821610028,In range
PRV040,Provider Group 40,Professional,South,Exchange,18,7155.610000000001,4577.7,3808.47,3591.85,0.5322355466550021,0.6397358156746943,985.8499999999999,0.27446858861032614,Above benchmark
PRV027,Provider Group 27,Emergency,South,Exchange,4,8595.26,5367.79,4865.27,4394.13,0.5660410505325029,0.6245058322843056,973.6599999999999,0.22158197413367375,Above benchmark
PRV012,Provider Group 12,Outpatient,West,Exchange,8,20205.97,12716.06,11240.800000000001,11763.529999999999,0.556310832887508,0.629321928123223,952.5300000000007,0.08097314326566947,In range
PRV032,Provider Group 32,Emergency,West,Medicare Advantage,8,17801.68,10172.26,9062.51,9225.22,0.50908172711789,0.5714213489962745,947.0400000000009,0.10265771439597114,In range
PRV001,Provider Group 01,Outpatient,South,Exchange,7,15164.23,9691.22,8424.33,8749.26,0.5555395822933311,0.6390842133098746,941.9599999999991,0.1076616765303579,In range
PRV015,Provider Group 15,Professional,Midwest,Exchange,13,7413.37,5071.77,4108.54,4135.61,0.5542067912433887,0.6841382529133175,936.1600000000008,0.2263656389263013,Above benchmark
PRV008,Provider Group 08,Outpatient,South,Medicare Advantage,16,30879.77,17829.04,15757.3,16905.14,0.5102790597209759,0.5773695853304607,923.9000000000015,0.054652017078829364,In range
PRV040,Provider Group 40,Emergency,South,Medicare Advantage,10,30069.98,17741.92,13373.67,16824.38,0.44475154290092644,0.5900210109883678,917.5399999999972,0.05453633358257464,In range
PRV019,Provider Group 19,Emergency,West,Exchange,4,10788.02,7008.469999999999,6270.71,6097.54,0.5812660710677214,0.6496530410585074,910.9299999999994,0.14939303391203657,In range
PRV032,Provider Group 32,Professional,West,Medicare Advantage,48,20610.86,12068.3,10211.77,11164.55,0.49545579369322773,0.5855311229128721,903.75,0.08094817972959054,In range
PRV039,Provider Group 39,Professional,Northeast,Exchange,14,6568.78,4391.42,3739.71,3501.8,0.5693157633533168,0.6685290114754947,889.6199999999999,0.25404649037637783,Above benchmark
PRV005,Provider Group 05,Outpatient,Northeast,Medicare Advantage,27,51090.25,29185.01,24029.71,28300.18,0.4703384696688703,0.5712442197875328,884.8299999999981,0.03126587887426858,In range
PRV025,Provider Group 25,Professional,South,Exchange,14,7971.91,5304.24,4713.97,4424.84,0.5913225312378088,0.6653662673060785,879.3999999999996,0.19874164941557199,In range
PRV023,Provider Group 23,Emergency,West,Medicare Advantage,8,22860.059999999998,12625.0,9028.06,11747.43,0.3949272224132395,0.552273266124411,877.5699999999997,0.07470314783744186,In range
PRV028,Provider Group 28,Professional,Northeast,Medicare Advantage,37,16446.170000000002,9820.8,8416.73,8946.11,0.5117744739352688,0.5971481506028454,874.6899999999987,0.09777322210435582,In range
PRV028,Provider Group 28,Emergency,Northeast,Exchange,4,11381.02,7030.0599999999995,5808.29,6177.35,0.5103488088062406,0.6177003467176052,852.7099999999991,0.13803815551976156,In range
PRV020,Provider Group 20,Professional,South,Exchange,14,7288.4,4601.71,3638.81,3750.97,0.49926046868997315,0.6313745129246474,850.7400000000002,0.22680533302052544,Above benchmark
PRV030,Provider Group 30,Pharmacy,South,Commercial,24,6433.73,4553.0599999999995,4134.92,3702.94,0.6426940515066688,0.7076858991595855,850.1199999999994,0.2295797393422522,Above benchmark
PRV031,Provider Group 31,Pharmacy,South,Commercial,23,5929.35,4187.44,3206.79,3352.97,0.5408333122517645,0.706222435848786,834.4699999999998,0.2488748780931532,Above benchmark
PRV035,Provider Group 35,Emergency,South,Exchange,3,6571.87,4117.71,3694.2799999999997,3292.4700000000003,0.5621352826516653,0.6265659545913111,825.2399999999998,0.25064465279865866,Above benchmark
PRV003,Provider Group 03,Professional,West,Exchange,22,9512.97,6224.57,5278.3,5408.56,0.5548530059487206,0.6543245695087865,816.0099999999993,0.15087380005029052,In range
PRV019,Provider Group 19,Inpatient,West,Exchange,4,54131.62,33525.97,29655.7,32713.18,0.5478443098506935,0.6193417082289427,812.7900000000009,0.024845948941680414,In range
PRV033,Provider Group 33,Outpatient,Midwest,Exchange,7,9005.87,5560.36,5063.69,4754.31,0.5622655001682235,0.6174150859383934,806.0499999999993,0.1695409007826581,In range
PRV010,Provider Group 10,Emergency,Midwest,Exchange,4,5830.34,4022.91,3584.3399999999997,3218.12,0.6147737524741267,0.689995780692035,804.79,0.25008079251239856,Above benchmark
PRV033,Provider Group 33,Outpatient,Midwest,Medicare Advantage,28,39386.35,23101.11,19502.67,22299.93,0.4951631720126389,0.5865257887567648,801.1800000000003,0.035927467036892057,In range
PRV034,Provider Group 34,Professional,Midwest,Medicare Advantage,36,20143.6,11495.0,10033.74,10707.98,0.49811056613514965,0.5706527135169484,787.0200000000004,0.07349845629147612,In range
PRV011,Provider Group 11,Imaging,Midwest,Medicare Advantage,11,12718.18,7327.48,5735.8,6540.55,0.45099220171439625,0.5761421838659304,786.9299999999994,0.1203155697915312,In range
PRV016,Provider Group 16,Imaging,Northeast,Medicare Advantage,8,7596.4,4745.82,3918.24,3964.3199999999997,0.5158022221052078,0.6247459322837133,781.5,0.19713343019736046,In range
PRV003,Provider Group 03,Emergency,West,Exchange,4,8367.8,5150.15,4507.45,4376.59,0.5386660771050934,0.6154724061282536,773.5599999999995,0.17674947847525116,In range
PRV037,Provider Group 37,Professional,Northeast,Exchange,18,6843.7,4466.9,3820.55,3698.91,0.558257959875506,0.6527024854976109,767.9899999999998,0.20762603037110927,Above benchmark
PRV033,Provider Group 33,Emergency,Midwest,Exchange,3,6177.26,4019.9600000000005,3437.05,3253.5699999999997,0.5564036482194371,0.6507674923833545,766.3900000000008,0.2355535611651204,Above benchmark
PRV040,Provider Group 40,Emergency,South,Managed Medicaid,10,33363.69,15596.54,13241.9,14831.65,0.39689554722514203,0.46747047463874647,764.8900000000012,0.05157147047024446,In range
PRV006,Provider Group 06,Lab,West,Commercial,23,3325.59,2525.72,2199.17,1765.3100000000002,0.6612871700961334,0.7594802726734202,760.4099999999996,0.430751539389682,Above benchmark
PRV016,Provider Group 16,Professional,Northeast,Medicare Advantage,27,12006.78,7112.78,6214.01,6356.01,0.5175417555747669,0.5923969623829203,756.7699999999995,0.11906368932710923,In range
PRV019,Provider Group 19,Imaging,West,Medicare Advantage,7,5936.610000000001,3671.2799999999997,3156.9,2921.7400000000002,0.5317681302965833,0.618413539039957,749.5399999999995,0.2565389117443713,Above benchmark
PRV001,Provider Group 01,Professional,South,Exchange,14,7123.47,4564.92,3993.94,3816.77,0.5606733796871468,0.6408281357259875,748.1500000000001,0.19601652706345946,In range
PRV028,Provider Group 28,Imaging,Northeast,Exchange,7,5059.03,3279.7799999999997,2866.56,2542.52,0.5666224552928131,0.6483021448775753,737.2599999999998,0.28997215361137757,Above benchmark
PRV004,Provider Group 04,Imaging,South,Exchange,5,7413.7699999999995,4710.54,4008.4,3973.85,0.540669591854077,0.6353771428031892,736.69,0.185384450847415,In range
PRV037,Provider Group 37,Inpatient,Northeast,Exchange,1,10115.12,5987.39,5019.81,5250.84,0.4962679632075546,0.5919247621382643,736.5500000000002,0.14027279444812643,In range
PRV009,Provider Group 09,Lab,Northeast,Commercial,23,3823.81,2773.12,2355.62,2057.5,0.616040022909088,0.7252243181538831,715.6199999999999,0.34781044957472657,Above benchmark
PRV017,Provider Group 17,Lab,South,Commercial,19,4143.32,2977.19,1991.4,2262.29,0.48062906075321243,0.7185517893862893,714.9000000000001,0.31600723161044786,Above benchmark
PRV039,Provider Group 39,Professional,Northeast,Medicare Advantage,39,21337.0,12621.3,10880.26,11912.0,0.5099245442189624,0.5915217696958335,709.2999999999993,0.059544996642041575,In range
PRV031,Provider Group 31,Imaging,South,Exchange,10,6755.75,4337.13,3868.1800000000003,3656.68,0.5725759538171188,0.6419908966435999,680.4500000000003,0.18608409814367138,In range
PRV039,Provider Group 39,Imaging,Northeast,Exchange,3,4234.55,2878.54,2425.12,2200.76,0.5726983977045966,0.679774710417872,677.7799999999997,0.3079754266707863,Above benchmark
PRV029,Provider Group 29,Pharmacy,Northeast,Commercial,27,9855.19,6270.69,5234.18,5594.9400000000005,0.531108989273672,0.6362830143305201,675.7499999999991,0.12077877510750769,In range
PRV012,Provider Group 12,Professional,West,Exchange,16,8435.74,5351.72,4452.09,4676.97,0.5277651990222554,0.6344102592066613,674.75,0.1442707564940549,In range
PRV021,Provider Group 21,Imaging,South,Medicare Advantage,10,6135.59,3697.68,3348.9900000000002,3024.08,0.5458301483638901,0.6026608687999034,673.5999999999999,0.22274543001507893,Above benchmark
PRV015,Provider Group 15,Imaging,Midwest,Medicare Advantage,10,9363.39,5414.21,4686.610000000001,4752.07,0.5005249167235372,0.5782318156137894,662.1400000000003,0.1393371730635282,In range
PRV024,Provider Group 24,Professional,West,Medicare Advantage,31,16543.67,9721.41,8010.43,9067.98,0.4841990924625552,0.587621126388522,653.4300000000003,0.07205904732917368,In range
PRV038,Provider Group 38,Lab,South,Commercial,20,3099.16,2253.89,1965.6,1601.21,0.6342363737270744,0.7272583538765343,652.6799999999998,0.4076167398404955,Above benchmark
PRV034,Provider Group 34,Outpatient,Midwest,Medicare Advantage,30,64043.01,36328.47,31807.02,35677.47,0.49665092255969856,0.5672511332618502,651.0,0.018246809541147397,In range
PRV007,Provider Group 07,Professional,South,Exchange,11,4513.79,2936.7200000000003,2596.85,2287.25,0.5753147576648449,0.6506106841479112,649.4700000000003,0.28395234451852674,Above benchmark
PRV035,Provider Group 35,Lab,South,Commercial,23,4219.7699999999995,3037.86,2649.2200000000003,2388.68,0.6278114683975669,0.7199112747851187,649.1800000000003,0.27177353182510855,Above benchmark
PRV036,Provider Group 36,Professional,Northeast,Exchange,18,8832.95,5630.72,4661.68,4991.05,0.527760261294358,0.6374676636910658,639.6700000000001,0.12816341250839003,In range
PRV020,Provider Group 20,Imaging,South,Exchange,6,7035.03,4570.81,4211.15,3933.42,0.5985973051998357,0.6497214652958127,637.3900000000003,0.16204473460754262,In range
PRV006,Provider Group 06,Professional,West,Medicare Advantage,42,16214.03,9580.36,7772.25,8944.75,0.4793533748241492,0.5908685255917252,635.6100000000006,0.07105956007714029,In range
PRV040,Provider Group 40,Professional,South,Medicare Advantage,39,17465.47,10298.98,8975.08,9666.06,0.5138756643823498,0.5896766591451589,632.9200000000001,0.0654785921047459,In range
PRV026,Provider Group 26,Professional,Northeast,Medicare Advantage,37,18055.55,10570.65,9413.71,9946.71,0.5213748681153441,0.5854515647543276,623.9400000000005,0.06272827899878458,In range
PRV003,Provider Group 03,Outpatient,West,Exchange,8,14802.59,9288.89,8285.539999999999,8666.26,0.5597358300135313,0.627517887072465,622.6299999999992,0.071845294279193,In range
PRV027,Provider Group 27,Professional,South,Exchange,20,8113.09,5168.17,4514.93,4549.21,0.5564994348639052,0.6370162293281598,618.96,0.13605878822916506,In range
PRV005,Provider Group 05,Imaging,Northeast,Medicare Advantage,7,9701.23,5646.200000000001,4783.75,5028.74,0.49310757501883784,0.582008673127016,617.460000000001,0.12278622477996495,In range
PRV026,Provider Group 26,Lab,Northeast,Commercial,22,4730.99,3342.75,2973.11,2725.65,0.6284329495517852,0.7065645879615049,617.0999999999999,0.2264047108029277,Above benchmark
PRV033,Provider Group 33,Professional,Midwest,Medicare Advantage,32,15853.67,9336.39,8138.4800000000005,8721.13,0.5133499057316067,0.5889103280186858,615.2600000000002,0.07054819730929367,In range
PRV019,Provider Group 19,Professional,West,Exchange,16,5748.39,3699.95,3241.1,3087.2799999999997,0.5638274368997231,0.6436497871577954,612.6700000000001,0.1984497680806406,In range
PRV031,Provider Group 31,Emergency,South,Exchange,3,3926.64,2672.57,2486.61,2060.17,0.6332666096204389,0.680625165535929,612.4000000000001,0.29725702247872754,Above benchmark
PRV028,Provider Group 28,Pharmacy,Northeast,Exchange,8,3133.52,2212.42,1903.36,1602.8400000000001,0.6074191324772141,0.7060494268426563,609.5799999999999,0.38031244540939824,Above benchmark
PRV016,Provider Group 16,Emergency,Northeast,Exchange,2,3991.29,2622.91,2390.21,2015.6,0.5988565100506352,0.6571584625522074,607.31,0.3013048223853939,Above benchmark
PRV003,Provider Group 03,Imaging,West,Exchange,8,7789.889999999999,5003.9400000000005,4569.29,4398.400000000001,0.5865666909288835,0.6423633709846995,605.54,0.13767279010549288,In range
PRV004,Provider Group 04,Professional,South,Medicare Advantage,34,23236.31,13378.01,11325.4,12777.55,0.48740096857031084,0.5757372835876264,600.460000000001,0.04699335944684239,In range
PRV010,Provider Group 10,Pharmacy,Midwest,Exchange,11,4150.19,2707.3,2041.6100000000001,2109.25,0.491931694693496,0.652331579999952,598.0500000000002,0.2835368021808701,Above benchmark
PRV023,Provider Group 23,Lab,West,Commercial,18,3174.7,2255.47,2021.48,1657.53,0.6367467792232337,0.7104513812328723,597.9399999999998,0.36074158537100376,Above benchmark
PRV020,Provider Group 20,Lab,South,Commercial,16,3343.98,2416.62,2145.43,1820.3899999999999,0.6415797941375246,0.7226777672115263,596.23,0.32752871637396386,Above benchmark
PRV004,Provider Group 04,Lab,South,Commercial,12,2834.19,2113.68,1760.97,1519.07,0.6213309622855208,0.7457792173425211,594.6099999999999,0.3914302830020999,Above benchmark
PRV023,Provider Group 23,Professional,West,Exchange,13,5020.97,3179.05,2354.11,2591.69,0.46885561953168414,0.6331545498180631,587.3600000000001,0.22663204318417715,Above benchmark
PRV008,Provider Group 08,Professional,South,Exchange,19,8386.369999999999,5255.84,4629.78,4678.29,0.5520600688975087,0.62671215317235,577.5500000000002,0.12345322756819269,In range
PRV009,Provider Group 09,Professional,Northeast,Exchange,13,6126.41,3989.2799999999997,3235.27,3413.34,0.5280857794368969,0.6511611204604327,575.9399999999996,0.16873209232013206,In range
PRV009,Provider Group 09,Professional,Northeast,Medicare Advantage,38,21112.53,12238.25,10522.58,11664.42,0.49840450197110436,0.579667619181595,573.8299999999999,0.049194902104005164,In range
PRV002,Provider Group 02,Professional,Midwest,Medicare Advantage,35,18660.03,10685.78,9239.04,10113.6,0.4951246059089938,0.5726560996954454,572.1800000000003,0.05657530454042085,In range
PRV023,Provider Group 23,Professional,West,Medicare Advantage,27,12686.39,7605.72,6404.0,7033.67,0.5047929316377631,0.5995180662111129,572.0500000000002,0.08133023016433813,In range
PRV033,Provider Group 33,Pharmacy,Midwest,Exchange,12,4174.43,2639.36,2111.04,2067.46,0.5057073660356024,0.6322683575961269,571.9000000000001,0.2766196202103064,Above benchmark
PRV006,Provider Group 06,Professional,West,Exchange,17,10777.439999999999,6742.93,4566.58,6174.0,0.42371657833400145,0.6256522884840928,568.9300000000003,0.09214933592484617,In range
PRV020,Provider Group 20,Professional,South,Medicare Advantage,37,18451.329999999998,10746.27,9323.71,10186.3,0.5053137090930573,0.5824116743887839,559.9700000000012,0.05497285569834005,In range
PRV002,Provider Group 02,Lab,Midwest,Commercial,14,2553.74,1812.57,1422.44,1264.4,0.5570026705929344,0.7097707675800983,548.1699999999998,0.43354160075925324,Above benchmark
PRV006,Provider Group 06,Emergency,West,Exchange,6,14699.93,8977.73,5136.18,8430.82,0.34940166381744675,0.6107328402244092,546.9099999999999,0.0648703210363879,In range
PRV038,Provider Group 38,Inpatient,South,Medicare Advantage,11,115685.35,67142.08,59970.759999999995,66595.77,0.5183954580247195,0.5803853296895415,546.3099999999977,0.008203373877950471,In range
PRV001,Provider Group 01,Lab,South,Commercial,17,2615.79,1916.98,1702.93,1371.03,0.6510193861127996,0.7328493495272939,545.95,0.3982042697825723,Above benchmark
PRV022,Provider Group 22,Professional,Midwest,Exchange,11,4716.34,3119.98,2714.41,2576.93,0.5755331464652675,0.6615256745696875,543.0500000000002,0.21073525474110674,Above benchmark
PRV038,Provider Group 38,Professional,South,Medicare Advantage,38,17855.93,10532.84,8638.5,9992.57,0.4837888589392991,0.5898791045887837,540.2700000000004,0.05406717190872823,In range
PRV008,Provider Group 08,Professional,South,Medicare Advantage,45,21291.63,12338.7,10227.59,11799.3,0.48035730472490834,0.5795094128537834,539.4000000000015,0.045714576288424014,In range
PRV035,Provider Group 35,Professional,South,Exchange,11,5871.83,3878.5299999999997,3473.28,3346.03,0.5915157625476215,0.660531725203216,532.4999999999995,0.15914382118510578,In range
PRV028,Provider Group 28,Imaging,Northeast,Medicare Advantage,12,11051.23,6435.81,5722.5199999999995,5903.46,0.517817473711071,0.5823614204029778,532.3500000000004,0.09017593072537128,In range
PRV034,Provider Group 34,Emergency,Midwest,Exchange,4,10033.34,5962.049999999999,4270.27,5430.68,0.4256080228518121,0.5942238576585662,531.369999999999,0.09784594194465498,In range
PRV018,Provider Group 18,Emergency,Northeast,Medicare Advantage,11,35351.240000000005,21015.7,18661.99,20486.98,0.5279019915567318,0.5944826829271052,528.7200000000012,0.025807610492127254,In range
PRV003,Provider Group 03,Outpatient,West,Medicare Advantage,22,45278.66,26119.08,22995.05,25595.18,0.5078562395618598,0.576851876800241,523.9000000000015,0.020468697621974195,In range
PRV025,Provider Group 25,Outpatient,South,Medicare Advantage,34,77965.4,44355.14,37432.6,43831.94,0.4801181036716287,0.5689080027807207,523.1999999999971,0.011936501099426516,In range
